0.087095186,0.118376705,-0.751397552,-0.504694294
0.076625936,0.116497167,-0.737184463,-0.484265285
0.065406933,0.112806231,-0.724836325,-0.464330015
0.053200984,0.107648559,-0.714530064,-0.445159446
0.03939923,0.101597875,-0.706510334,-0.426947807
0.023526032,0.095182445,-0.701099713,-0.40980228
0.005627733,0.088672425,-0.698641356,-0.393769599
-0.013658414,0.082038313,-0.699411133,-0.378879781
-0.03336043,0.075083428,-0.703549387,-0.365180155
-0.052578619,0.067657045,-0.711046605,-0.352741358
-0.070805143,0.059820568,-0.721784231,-0.341634654
-0.087992243,0.051878913,-0.735601801,-0.331896033
-0.104361604,0.044273195,-0.752350682,-0.323498406
-0.120090816,0.037407655,-0.771906843,-0.316346619
-0.135065641,0.031512063,-0.794141165,-0.310296095
-0.148829763,0.026610273,-0.818869734,-0.305183007
-0.160740322,0.022599425,-0.845815577,-0.300849083
-0.170223051,0.019382961,-0.874603876,-0.297149131
-0.176977364,0.016977278,-0.904792227,-0.293940418
-0.181025449,0.015535276,-0.935918278,-0.291063235
-0.182596732,0.015282224,-0.967539723,-0.288326007
-0.181930448,0.016408314,-0.999248773,-0.285504403
-0.179114794,0.018981458,-1.030659409,-0.282355276
-0.174047756,0.022925927,-1.061380997,-0.278638014
-0.166527957,0.028071349,-1.090997934,-0.274132677
-0.156411043,0.034237462,-1.119069498,-0.268647188
-0.143737728,0.041304299,-1.14515133,-0.262012719
-0.128765204,0.049231179,-1.168827785,-0.254072921
-0.111894062,0.058020237,-1.189739403,-0.244675361
-0.093541013,0.067651435,-1.207593933,-0.233671239
-0.074031809,0.078028873,-1.222159435,-0.220924126
-0.053569254,0.088967768,-1.233247668,-0.206323219
-0.032283611,0.100225955,-1.240700115,-0.189794431
-0.010326332,0.111558902,-1.244385787,-0.171304367
0.012051701,0.122766632,-1.244212065,-0.150856466
0.034481327,0.133708941,-1.240142073,-0.128482757
0.056522131,0.144285363,-1.232208761,-0.10423649
0.07774479,0.154396186,-1.220518306,-0.078189589
0.097802083,0.163909428,-1.205241699,-0.050435561
0.116453184,0.172652699,-1.186599553,-0.021095164
0.133535387,0.180432972,-1.164847957,0.009679298
0.148906882,0.187071557,-1.140271322,0.041704216
0.162397391,0.192434471,-1.113183316,0.074769956
0.173794931,0.196442993,-1.083932023,0.108649049
0.182873711,0.199061668,-1.052903269,0.143103957
0.18944473,0.20027359,-1.020517456,0.177891817
0.193399843,0.200058605,-0.987219091,0.212765646
0.194726597,0.198386574,-0.953462168,0.247473581
0.193489397,0.195228051,-0.919696346,0.281758709
0.189791292,0.190574704,-0.886357853,0.315361458
0.183739478,0.184457119,-0.853865963,0.348024935
0.175432693,0.176950228,-0.822622812,0.379501854
0.164974344,0.168164341,-0.793012792,0.409560971
0.152500275,0.158227751,-0.765398572,0.437991311
0.138202973,0.147270708,-0.740113186,0.464603816
0.12233768,0.135418601,-0.717450089,0.48923132
0.105207207,0.122796116,-0.697654309,0.511728465
0.087134116,0.109537791,-0.680917201,0.531972815
0.068434772,0.095797257,-0.667375417,0.549867448
0.049406984,0.081748951,-0.657112726,0.565344248
0.0303341,0.067580853,-0.650162296,0.578366571
0.011498932,0.053481859,-0.646507524,0.588930242
-0.006803809,0.039629953,-0.646080926,0.59706262
-0.024265849,0.026186216,-0.648762187,0.602820318
-0.040576718,0.013295979,-0.654377256,0.606286607
-0.055442922,0.001094381,-0.662700023,0.607569374
-0.068605829,-0.010288467,-0.673456929,0.606799846
-0.079850727,-0.020726678,-0.686333618,0.604131678
-0.089005026,-0.030103185,-0.700982053,0.599739624
-0.095929538,-0.03831756,-0.717026773,0.593817155
-0.100509921,-0.045293211,-0.734069874,0.586572895
-0.102654244,-0.050980737,-0.751695271,0.578226263
-0.102298286,-0.055356526,-0.769473349,0.569003028
-0.099415473,-0.058418244,-0.786966891,0.559131345
-0.094025806,-0.060180234,-0.803738471,0.548838496
-0.086198995,-0.060671374,-0.819358706,0.538348112
-0.076050408,-0.059936164,-0.833414318,0.527877427
-0.063732245,-0.058037749,-0.845515105,0.517634201
-0.049424399,-0.055060524,-0.855299491,0.507813209
-0.033328877,-0.051110281,-0.862438944,0.498592594
-0.015668969,-0.046311298,-0.866641929,0.490130491
0.003308614,-0.040801378,-0.867657949,0.482562334
0.023332106,-0.034726756,-0.865281808,0.475998974
0.044106536,-0.02823855,-0.859357733,0.470525483
0.065319987,-0.021491295,-0.849782716,0.46620036
0.086652747,-0.014642853,-0.836508538,0.463054879
0.107786539,-0.007854234,-0.819542279,0.461092504
0.12841129,-0.001288075,-0.798945527,0.460288504
0.148228566,0.004894628,-0.774832767,0.46059002
0.166952696,0.010538908,-0.747369352,0.461916783
0.184311712,0.015500112,-0.716769238,0.464162558
0.200049961,0.019647021,-0.683292331,0.467197184
0.213933023,0.022863388,-0.647241124,0.470869002
0.225754014,0.025048335,-0.608956383,0.475007447
0.235339499,0.026116485,-0.568811808,0.47942572
0.242553408,0.025998667,-0.527207913,0.48392356
0.247298364,0.024643435,-0.484565476,0.488290234
0.249515038,0.022019064,-0.441318938,0.492307826
0.249180864,0.018115269,-0.397909915,0.495754831
0.246309357,0.012943973,-0.354780845,0.498409932
0.240950468,0.00653887,-0.312368629,0.500055798
0.233191495,-0.00104593,-0.271098161,0.50048272
0.223157485,-0.009737613,-0.231375786,0.499492005
0.211010152,-0.019446177,-0.193582848,0.496899101
0.196944962,-0.030065527,-0.158069615,0.492536517
0.181186822,-0.041474346,-0.125149827,0.486256563
0.163985235,-0.053537162,-0.095096016,0.477933913
0.145609796,-0.066106015,-0.068135609,0.467467913
0.126346381,-0.079022851,-0.044447738,0.45478452
0.1064938,-0.092122463,-0.024160665,0.439837787
0.086360322,-0.105235567,-0.007349827,0.422610828
0.066259505,-0.118191663,0.005963429,0.403116284
0.046505152,-0.130821477,0.015812301,0.381396333
0.027405681,-0.142959084,0.022284054,0.357522304
0.009258527,-0.154443949,0.025518583,0.331593925
-0.00765487,-0.165123113,0.025706075,0.303738186
-0.023073196,-0.174853601,0.023083884,0.274107799
-0.036758622,-0.183504938,0.017932761,0.242879234
-0.04849975,-0.19096149,0.010572518,0.210250334
-0.058114477,-0.197124416,0.001357177,0.176437567
-0.065452924,-0.201913087,-0.009330397,0.14167299
-0.070400224,-0.205266037,-0.02108436,0.10620101
-0.07287884,-0.207141586,-0.033482185,0.070274999
-0.072850044,-0.207518313,-0.046091281,0.034153809
-0.070314408,-0.206395418,-0.058475766,-0.001901784
-0.065311394,-0.203792943,-0.070203254,-0.037632701
-0.057918304,-0.199751694,-0.080851517,-0.072785172
-0.048248848,-0.194332743,-0.090014946,-0.107114304
-0.036451472,-0.187616448,-0.097310744,-0.140387512
-0.022707386,-0.179701061,-0.102384801,-0.17238775
-0.007228138,-0.170701036,-0.104917186,-0.202916463
0.009747438,-0.160745176,-0.104627148,-0.231796252
0.02795694,-0.149974699,-0.101277531,-0.258873196
0.047118658,-0.138541216,-0.094678487,-0.284018847
0.066936182,-0.126604571,-0.084690427,-0.307131841
0.087103101,-0.114330497,-0.071226168,-0.32813913
0.107307657,-0.101888071,-0.054252269,-0.346996775
0.127237339,-0.089447047,-0.033789566,-0.363690293
0.146583448,-0.07717516,-0.009912906,-0.378234537
0.165045694,-0.065235515,0.017249919,-0.390673115
0.182336833,-0.053784135,0.047520048,-0.401077376
0.198187209,-0.042967678,0.08067022,-0.409544979
0.212349064,-0.032921327,0.116428212,-0.416198084
0.224600436,-0.023766806,0.154480991,-0.421181179
0.234748538,-0.01561055,0.194479483,-0.424658581
0.242632587,-0.00854205,0.236043897,-0.426811627
0.248126131,-0.002632452,0.278769488,-0.427835609
0.25113889,0.002066526,0.322232689,-0.427936485
0.251618155,0.005523337,0.365997524,-0.427327441
0.24954968,0.007726984,0.409622226,-0.426225351
0.244958006,0.008687075,0.452665951,-0.424847201
0.237906147,0.008433585,0.494695497,-0.423406525
0.228494615,0.007016347,0.535291902,-0.422109911
0.216859794,0.004504266,0.574056819,-0.421153611
0.203171762,0.000984251,0.610618566,-0.420720321
0.187631625,-0.003440146,0.644637746,-0.420976171
0.170468435,-0.008650387,0.675812376,-0.422067972
0.151935733,-0.014514854,0.703882444,-0.424120786
0.13230773,-0.020890972,0.728633837,-0.427235832
0.111875145,-0.027627479,0.749901566,-0.431488784
0.090940745,-0.034566815,0.767572245,-0.436928466
0.069814656,-0.04154757,0.781585775,-0.443575973
0.048809554,-0.048407006,0.791936202,-0.451424219
0.028235837,-0.054983593,0.798671733,-0.460437933
0.008396873,-0.061119557,0.80189393,-0.470554087
-0.010415622,-0.066663387,0.801756083,-0.481682776
-0.027926,-0.071472248,0.798460797,-0.493708513
-0.043878883,-0.075414255,0.792256828,-0.506491939
-0.05804307,-0.078370566,0.78343522,-0.51987191
-0.07021511,-0.080237255,0.772324786,-0.533667929
-0.080222448,-0.080926959,0.759287002,-0.547682882
-0.087926089,-0.080370272,0.744710409,-0.561706038
-0.093222727,-0.078516883,0.729004588,-0.575516278
-0.096046298,-0.075336422,0.71259382,-0.588885482
-0.096368963,-0.070819015,0.695910526,-0.60158205
-0.094201511,-0.064975513,0.679388584,-0.613374483
-0.089593187,-0.057837393,0.663456629,-0.62403498
-0.082630949,-0.049456338,0.64853143,-0.633342986
-0.073438154,-0.039903501,0.635011447,-0.641088637
-0.062172672,-0.029268472,0.623270667,-0.647076063
-0.04902447,-0.017657973,0.613652817,-0.65112647
-0.034212674,-0.005194301,0.606466042,-0.65308099
-0.017982194,0.00798648,0.601978127,-0.652803227
-0.000599952,0.021736543,0.600412348,-0.650181478
0.017649215,0.035898505,0.601944001,-0.645130581
0.03646691,0.050307777,0.60669767,-0.637593373
0.055545745,0.064795031,0.614745267,-0.627541726
0.074574038,0.07918874,0.626104882,-0.614977149
0.093240601,0.093317744,0.640740458,-0.599930944
0.111239512,0.107013807,0.658562288,-0.58246392
0.128274821,0.120114133,0.679428351,-0.562665665
0.144065092,0.132463799,0.70314644,-0.540653384
0.158347721,0.143918069,0.729477063,-0.516570329
0.170882957,0.154344563,0.758137073,-0.490583839
0.181457563,0.163625235,0.788803955,-0.462883015
0.189888082,0.171658134,0.821120731,-0.433676076
0.196023648,0.178358916,0.854701377,-0.403187428
0.199748304,0.183662082,0.889136696,-0.371654491
0.200982786,0.187521936,0.924000545,-0.339324344
0.199685739,0.189913231,0.958856319,-0.306450221
0.195854358,0.190831517,0.993263599,-0.273287924
0.189524423,0.190293167,1.026784861,-0.24009221
0.180769747,0.188335092,1.058992129,-0.207113189
0.169701042,0.185014135,1.089473499,-0.17459281
0.156464223,0.180406172,1.117839394,-0.142761472
0.141238174,0.17460491,1.1437285,-0.111834823
0.124232017,0.167720422,1.166813254,-0.082010782
0.105681907,0.159877426,1.18680482,-0.053466852
0.085847422,0.151213354,1.203457476,-0.026357736
0.065007584,0.14187622,1.216572338,-0.000813316
0.043456579,0.132022335,1.226000361,0.023062986
0.021499261,0.121813898,1.231644588,0.045195445
-0.000553525,0.111416491,1.233461591,0.065536828
-0.022389694,0.100996533,1.2314621,0.084068769
-0.043700692,0.09071872,1.225710796,0.100801686
-0.064186218,0.080743487,1.216325289,0.115774256
-0.083558819,0.071224556,1.203474277,0.129052466
-0.101548282,0.062306572,1.187374927,0.140728235
-0.117905771,0.054122891,1.168289518,0.150917642
-0.13240763,0.046793547,1.146521387,0.159758788
-0.144858801,0.040423417,1.122410257,0.167409314
-0.155095799,0.035100621,1.096326998,0.174043632
-0.162989204,0.03089519,1.068667923,0.17984989
-0.168445629,0.027858003,1.039848692,0.185026736
-0.17140914,0.026020029,1.010297923,0.189779919
-0.171862096,0.025391869,0.980450604,0.194318791
-0.169825413,0.025963624,0.950741413,0.198852753
-0.165358225,0.027705067,0.921598047,0.203587705
-0.158556966,0.030566141,0.89343465,0.208722554
-0.149553875,0.034477749,0.866645468,0.214445839
-0.138514957,0.039352852,0.841598794,0.220932513
-0.125637423,0.045087832,0.818631324,0.228340945
-0.111146652,0.05156412,0.798043001,0.23681018
-0.095292722,0.058650052,0.780092414,0.246457502
-0.078346571,0.066202926,0.764992848,0.257376336
-0.060595825,0.074071234,0.752909015,0.269634527
-0.04234038,0.082097028,0.743954544,0.283273013
-0.023887795,0.090118386,0.738190249,0.298304926
-0.005548564,0.097971942,0.735623213,0.314715116
0.012368657,0.105495437,0.736206692,0.332460131
0.029561788,0.11253026,0.739840856,0.351468627
0.045739964,0.118923927,0.74637433,0.371642219
0.060628009,0.124532473,0.755606544,0.392856761
0.073970655,0.129222717,0.767290825,0.414964021
0.085536467,0.132874356,0.781138206,0.437793741
0.095121399,0.135381866,0.796821876,0.461156043
0.10255193,0.13665618,0.813982225,0.484844146
0.107687729,0.13662611,0.832232378,0.508637349
0.110423818,0.135239503,0.851164157,0.532304248
0.110692186,0.132464097,0.87035437,0.555606112
0.108462838,0.128288083,0.889371333,0.578300396
0.103744264,0.122720348,0.907781513,0.600144319
0.096583311,0.115790404,0.925156219,0.620898451
0.08706448,0.107548001,0.941078199,0.640330274
0.075308631,0.098062432,0.955148083,0.65821763
0.061471144,0.087421538,0.966990537,0.67435204
0.045739541,0.075730427,0.976260059,0.688541812
0.028330624,0.063109938,0.982646317,0.70061491
0.009487157,0.049694851,0.985878951,0.710421535
-0.010525846,0.035631898,0.985731758,0.71783637
-0.031425174,0.021077579,0.982026208,0.722760469
-0.052913746,0.006195839,0.974634231,0.725122754
-0.07468516,-0.008844377,0.963480226,0.724881092
-0.096428378,-0.02387164,0.948542273,0.722022947
-0.117832478,-0.038714594,0.929852524,0.716565584
-0.138591414,-0.053204509,0.907496764,0.708555837
-0.158408689,-0.067177794,0.881613156,0.698069431
-0.177001895,-0.080478439,0.852390181,0.68520987
-0.194107023,-0.092960324,0.820063812,0.670106925
-0.209482499,-0.104489397,0.78491396,0.652914717
-0.222912874,-0.114945651,0.747260252,0.633809447
-0.234212113,-0.124224895,0.707457199,0.612986801
-0.24322643,-0.132240282,0.665888835,0.590659063
-0.249836636,-0.13892357,0.622962901,0.567051993
-0.253959948,-0.144226097,0.579104674,0.542401501
-0.255551249,-0.148119464,0.534750528,0.516950188
-0.254603761,-0.1505959,0.490341319,0.490943788
-0.25114914,-0.151668316,0.44631572,0.464627579
-0.245256974,-0.151370045,0.403103576,0.438242804
-0.237033708,-0.149754267,0.361119403,0.412023179
-0.226620996,-0.146893133,0.320756129,0.386191512
-0.214193521,-0.1428766,0.282379156,0.360956509
-0.199956303,-0.137810994,0.24632086,0.336509804
-0.18414155,-0.131817323,0.212875586,0.313023261
-0.167005088,-0.12502937,0.182295236,0.290646585
-0.148822428,-0.11759159,0.154785511,0.26950529
-0.129884537,-0.109656844,0.13050285,0.249699039
-0.11049337,-0.10138401,0.109552143,0.23130039
-0.090957234,-0.092935503,0.091985219,0.21435397
-0.071586059,-0.084474738,0.077800161,0.198876081
-0.052686638,-0.076163588,0.06694144,0.184854749
-0.034557924,-0.068159864,0.059300869,0.172250212
-0.017486444,-0.060614855,0.054719372,0.16099584
-0.001741902,-0.053670984,0.052989527,0.150999481
0.012426953,-0.047459583,0.053858854,0.142145188
0.024796146,-0.042098862,0.057033792,0.134295332
0.035169905,-0.037692061,0.062184309,0.127293043
0.043383663,-0.03432585,0.068949066,0.120964952
0.049306581,-0.032068977,0.076941067,0.115124194
0.052843548,-0.030971196,0.085753693,0.109573612
0.053936644,-0.031062487,0.094967048,0.104109134
0.052566016,-0.032352584,0.1041545,0.098523247
0.048750191,-0.034830814,0.112889327,0.092608535
0.042545777,-0.038466249,0.120751361,0.086161214
0.034046602,-0.04320818,0.127333542,0.078984606
0.023382268,-0.048986883,0.132248252,0.070892521
0.010716162,-0.055714691,0.135133371,0.061712461
-0.003757053,-0.063287337,0.135657925,0.051288625
-0.019814423,-0.071585553,0.133527263,0.039484655
-0.037208127,-0.080476908,0.12848768,0.026186085
-0.055669273,-0.08981784,0.120330405,0.011302448
-0.074912029,-0.09945587,0.108894903,-0.00523098
-0.094638005,-0.109231951,0.094071437,-0.023451837
-0.114540825,-0.118982918,0.075802852,-0.043369747
-0.134310832,-0.128544008,0.054085548,-0.064965825
-0.153639834,-0.137751402,0.028969641,-0.088192621
-0.172225828,-0.146444756,0.000558287,-0.112974508
-0.189777633,-0.154469684,-0.030993795,-0.1392085
-0.206019355,-0.161680148,-0.065482596,-0.166765504
-0.220694615,-0.167940721,-0.102657848,-0.195491962
-0.233570484,-0.173128698,-0.142226758,-0.225211887
-0.244441048,-0.177136,-0.183858402,-0.255729238
-0.253130574,-0.179870869,-0.227188697,-0.286830614
-0.259496197,-0.181259308,-0.271825882,-0.318288218
-0.263430114,-0.181246251,-0.317356429,-0.349863045
-0.264861238,-0.17979645,-0.363351282,-0.381308254
-0.263756289,-0.176895049,-0.409372338,-0.412372664
-0.260120306,-0.172547863,-0.454979062,-0.442804323
-0.25399657,-0.166781328,-0.499735146,-0.472354098
-0.245465944,-0.159642145,-0.5432151,-0.50077923
-0.234645636,-0.151196611,-0.585010678,-0.527846798
-0.221687408,-0.141529657,-0.624737038,-0.553337044
-0.206775249,-0.130743595,-0.662038551,-0.577046501
-0.190122562,-0.118956604,-0.696594153,-0.598790883
-0.171968899,-0.106300976,-0.728122177,-0.61840769
-0.152576293,-0.092921148,-0.756384576,-0.635758493
-0.132225247,-0.078971541,-0.781190482,-0.650730849
-0.111210444,-0.064614261,-0.80239904,-0.663239846
-0.089836236,-0.050016671,-0.81992148,-0.673229215
-0.068411989,-0.035348894,-0.83372239,-0.680672035
-0.047247348,-0.020781268,-0.843820172,-0.685570986
-0.026647503,-0.006481802,-0.850286677,-0.687958161
-0.006908523,0.007386331,-0.853246022,-0.687894448
0.011687175,0.020667226,-0.852872605,-0.685468469
0.028875139,0.033214564,-0.849388358,-0.680795119
0.044412925,0.044893789,-0.843059264,-0.674013707
0.058083797,0.055584091,-0.834191209,-0.665285733
0.069700039,0.065180194,-0.823125223,-0.654792349
0.079105814,0.073593888,-0.810232182,-0.642731516
0.086179542,0.080755314,-0.795907056,-0.629314931
0.090835745,0.086613957,-0.780562796,-0.614764745
0.093026344,0.091139348,-0.764623936,-0.599310138
0.092741379,0.094321454,-0.748520033,-0.583183803
0.090009149,0.096170762,-0.732679025,-0.566618381
0.084895758,0.09671804,-0.717520619,-0.549842919
0.077504091,0.096013792,-0.703449807,-0.533079386
0.067972217,0.094127412,-0.690850609,-0.51653932
0.056471261,0.091146046,-0.680080148,-0.500420641
0.043202765,0.087173182,-0.671463124,-0.484904688
0.028395583,0.082326996,-0.665286806,-0.470153522
0.01230236,0.076738466,-0.661796589,-0.456307541
-0.004804355,0.070549295,-0.661192196,-0.443483431
-0.022636299,0.063909671,-0.663624584,-0.4317725
-0.040893928,0.056975898,-0.669193605,-0.421239409
-0.05927102,0.04990793,-0.677946441,-0.411921327
-0.077459379,0.042866857,-0.689876862,-0.403827515
-0.095153575,0.03601237,-0.704925289,-0.396939348
-0.112055629,0.029500252,-0.722979696,-0.391210782
-0.127879599,0.023479928,-0.743877299,-0.386569247
-0.142355965,0.018092118,-0.767407035,-0.382916954
-0.155235773,0.013466619,-0.793312783,-0.380132611
-0.166294462,0.009720261,-0.821297272,-0.378073493
-0.175335307,0.006955062,-0.851026624,-0.376577862
-0.18219245,0.005256613,-0.882135462,-0.375467684
-0.186733445,0.004692711,-0.914232498,-0.374551603
-0.188861297,0.005312278,-0.946906519,-0.373628131
-0.188515954,0.007144559,-0.979732687,-0.372489
-0.185675236,0.010198631,-1.012279038,-0.370922625
-0.180355181,0.014463219,-1.0441131,-0.368717628
-0.172609806,0.019906831,-1.074808516,-0.365666364
-0.162530285,0.0264782,-1.103951579,-0.361568398
-0.150243556,0.03410703,-1.131147565,-0.356233876
-0.135910387,0.042705043,-1.156026785,-0.349486744
-0.119722915,0.052167299,-1.178250253,-0.34116776
-0.101901708,0.062373768,-1.197514877,-0.331137247
-0.082692392,0.073191146,-1.213558115,-0.319277567
-0.062361895,0.084474871,-1.226161997,-0.305495242
-0.041194362,0.096071312,-1.235156473,-0.289722729
-0.019486808,0.107820103,-1.240422024,-0.271919786
0.002455424,0.119556577,-1.241891507,-0.252074433
0.024323338,0.131114278,-1.239551185,-0.230203476
0.045809009,0.142327489,-1.233440958,-0.206352601
0.066610292,0.153033761,-1.223653756,-0.180596023
0.086435446,0.163076394,-1.210334135,-0.153035697
0.105007595,0.172306822,-1.193676072,-0.123800113
0.122068957,0.180586891,-1.173920017,-0.093042679
0.137384789,0.187790965,-1.151349219,-0.06093973
0.150746974,0.193807849,-1.126285413,-0.02768818
0.161977194,0.198542499,-1.099083908,0.006497139
0.170929657,0.201917473,-1.070128172,0.04138641
0.177493318,0.203874125,-1.039823974,0.076737999
0.18159357,0.204373512,-1.008593203,0.112301799
0.183193376,0.203396999,-0.976867429,0.147822715
0.182293822,0.200946553,-0.945081322,0.183044213
0.178934097,0.19704473,-0.913666025,0.217711908
0.173190873,0.191734345,-0.883042587,0.251577111
0.165177122,0.185077834,-0.853615543,0.284400295
0.155040379,0.177156318,-0.825766761,0.31595443
0.142960463,0.168068383,-0.799849628,0.34602812
0.129146717,0.157928597,-0.776183681,0.37442851
0.113834789,0.146865779,-0.755049753,0.400983916
0.097283011,0.135021063,-0.736685718,0.425546132
0.079768435,0.122545758,-0.721282894,0.447992383
0.061582577,0.109599074,-0.708983161,0.468226899
0.043026942,0.096345718,-0.699876838,0.48618207
0.024408402,0.082953405,-0.694001351,0.501819194
0.006034484,0.069590338,-0.691340711,0.515128773
-0.011791347,0.056422671,-0.691825816,0.526130375
-0.028774341,0.043612012,-0.695335565,0.534872063
-0.044632984,0.031312995,-0.701698764,0.541429392
-0.059103315,0.019670959,-0.710696814,0.545903988
-0.071942971,0.00881978,-0.722067108,0.548421748
-0.082934905,-0.001120129,-0.735507121,0.549130669
-0.09189071,-0.010043605,-0.750679095,0.548198349
-0.098653506,-0.017862289,-0.767215276,0.545809204
-0.103100347,-0.024505916,-0.784723607,0.54216143
-0.1051441,-0.029923332,-0.802793788,0.537463767
-0.104734779,-0.034083214,-0.821003627,0.531932118
-0.101860311,-0.036974485,-0.838925559,0.525786058
-0.096546719,-0.038606414,-0.856133257,0.519245311
-0.088857718,-0.039008411,-0.872208221,0.512526227
-0.078893736,-0.038229506,-0.886746246,0.505838328
-0.066790376,-0.036337526,-0.899363667,0.499380965
-0.052716332,-0.033417989,-0.909703298,0.493340151
-0.036870801,-0.029572718,-0.917439954,0.487885604
-0.019480428,-0.024918216,-0.92228549,0.483168056
-0.000795833,-0.0195838,-0.923993268,0.479316861
0.018912235,-0.013709553,-0.922361989,0.476437951
0.039357049,-0.007444105,-0.917238829,0.474612153
0.060240297,-0.000942279,-0.908521832,0.473893914
0.081256656,0.005637354,-0.896161525,0.474310437
0.102098472,0.012134971,-0.880161726,0.475861246
0.122460476,0.018392028,-0.860579536,0.478518192
0.142044458,0.024253754,-0.837524517,0.482225894
0.160563843,0.029571599,-0.811157059,0.486902606
0.177748073,0.034205579,-0.781685978,0.49244151
0.19334676,0.038026493,-0.749365368,0.498712394
0.207133516,0.040917973,-0.714490752,0.505563711
0.218909421,0.042778335,-0.677394613,0.512824969
0.22850607,0.043522209,-0.638441344,0.520309427
0.235788151,0.043081912,-0.598021724,0.527817055
0.240655512,0.041408553,-0.556546977,0.535137701
0.243044695,0.038472849,-0.514442527,0.542054436
0.242929906,0.034265636,-0.472141532,0.548347002
0.240323402,0.028798077,-0.430078303,0.553795333
0.235275305,0.022101552,-0.388681702,0.558183075
0.227872825,0.014227239,-0.348368628,0.56130107
0.218238923,0.005245388,-0.309537685,0.562950731
0.20653042,-0.00475569,-0.272563131,0.562947268
0.192935596,-0.015670927,-0.237789204,0.561122718
0.177671294,-0.027380042,-0.205524901,0.557328723
0.1609796,-0.039749336,-0.176039307,0.551439012
0.143124127,-0.052633684,-0.149557527,0.543351568
0.124385978,-0.065878703,-0.126257301,0.532990418
0.105059428,-0.079323073,-0.10626634,0.520307043
0.085447423,-0.092800955,-0.089660427,0.50528137
0.065856931,-0.106144483,-0.076462321,0.487922341
0.046594237,-0.119186295,-0.066641466,0.468268043
0.027960255,-0.131762046,-0.060114525,0.4463854
0.010245911,-0.143712889,-0.056746712,0.422369431
-0.006272309,-0.154887864,-0.056353924,0.396342087
-0.021336594,-0.165146171,-0.05870562,0.368450676
-0.034711763,-0.174359295,-0.063528416,0.338865914
-0.046188855,-0.182412931,-0.070510331,0.307779619
-0.05558834,-0.189208708,-0.079305634,0.275402087
-0.062762856,-0.194665664,-0.089540191,0.241959198
-0.06759947,-0.198721453,-0.100817266,0.207689277
-0.070021403,-0.201333274,-0.112723651,0.17283978
-0.069989199,-0.202478505,-0.124836059,0.137663838
-0.067501329,-0.202155019,-0.136727664,0.102416719
-0.062594207,-0.200381205,-0.1479747,0.067352267
